timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729768724308,208,GET homepage-0,302,Found,no-8-prak-3 1-115,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,208,0,0
1729768724516,325,GET homepage-1,200,OK,no-8-prak-3 1-115,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,325,0,0
1729768724678,163,Login,200,OK,no-8-prak-3 1-162,text,true,,870,243,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,163,0,0
1729768724018,823,GET homepage,200,OK,no-8-prak-3 1-288,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,651,0,0
1729768724018,651,GET homepage-0,302,Found,no-8-prak-3 1-288,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,651,0,0
1729768724669,172,GET homepage-1,200,OK,no-8-prak-3 1-288,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,172,0,0
1729768724135,706,GET homepage,200,OK,no-8-prak-3 1-280,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,469,0,0
1729768724135,469,GET homepage-0,302,Found,no-8-prak-3 1-280,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,469,0,0
1729768724605,236,GET homepage-1,200,OK,no-8-prak-3 1-280,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,236,0,0
1729768724030,815,GET homepage,200,OK,no-8-prak-3 1-92,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,487,0,0
1729768724030,487,GET homepage-0,302,Found,no-8-prak-3 1-92,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,487,0,0
1729768724517,328,GET homepage-1,200,OK,no-8-prak-3 1-92,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,328,0,0
1729768724254,591,GET homepage,200,OK,no-8-prak-3 1-268,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,306,0,0
1729768724254,306,GET homepage-0,302,Found,no-8-prak-3 1-268,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,306,0,0
1729768724560,285,GET homepage-1,200,OK,no-8-prak-3 1-268,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,285,0,0
1729768724067,779,GET homepage,200,OK,no-8-prak-3 1-203,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,535,0,0
1729768724067,535,GET homepage-0,302,Found,no-8-prak-3 1-203,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,535,0,0
1729768724602,244,GET homepage-1,200,OK,no-8-prak-3 1-203,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,244,0,0
1729768724294,552,GET Logout,200,OK,no-8-prak-3 1-116,text,true,,1101,379,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,235,0,0
1729768724294,235,GET Logout-0,302,Found,no-8-prak-3 1-116,text,true,,318,190,284,284,http://gryffindor.hogwarts.d02.com/php/logout.php,235,0,0
1729768724529,317,GET Logout-1,200,OK,no-8-prak-3 1-116,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,317,0,0
1729768723861,985,GET Logout,200,OK,no-8-prak-3 1-244,text,true,,1101,379,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,721,0,0
1729768723861,721,GET Logout-0,302,Found,no-8-prak-3 1-244,text,true,,318,190,284,284,http://gryffindor.hogwarts.d02.com/php/logout.php,721,0,0
1729768724582,264,GET Logout-1,200,OK,no-8-prak-3 1-244,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,264,0,0
1729768724731,115,Login,200,OK,no-8-prak-3 1-30,text,true,,870,243,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,115,0,0
1729768724248,598,GET Logout,200,OK,no-8-prak-3 1-105,text,true,,1101,379,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,376,0,0
1729768724248,376,GET Logout-0,302,Found,no-8-prak-3 1-105,text,true,,318,190,284,284,http://gryffindor.hogwarts.d02.com/php/logout.php,376,0,0
1729768724624,222,GET Logout-1,200,OK,no-8-prak-3 1-105,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,222,0,0
1729768723928,919,GET homepage,200,OK,no-8-prak-3 1-169,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,774,0,0
1729768723928,774,GET homepage-0,302,Found,no-8-prak-3 1-169,text,true,,318,188,284,284,http://gryffindor.hogwarts.d02.com/php/home.php,774,0,0
1729768724703,144,GET homepage-1,200,OK,no-8-prak-3 1-169,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,144,0,0
1729768722900,1951,GET Logout,200,OK,no-8-prak-3 1-228,text,true,,1101,379,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,1628,0,0
1729768722900,1628,GET Logout-0,302,Found,no-8-prak-3 1-228,text,true,,318,190,284,284,http://gryffindor.hogwarts.d02.com/php/logout.php,1628,0,0
1729768724528,323,GET Logout-1,200,OK,no-8-prak-3 1-228,text,true,,783,189,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,323,0,0
1729768723804,1049,GET homepage,200,OK,no-8-prak-3 1-271,text,true,,1101,377,284,284,http://gryffindor.hogwarts.d02.com/php/login.php,759,0,0
